Time,COP X,COP Y
105.2843,6.147665,-4.776688
105.3005,6.119597,-4.731253
105.317,6.119597,-4.731253
105.334,6.028274,-4.68516
105.3509,5.905933,-4.591693
105.3667,5.905933,-4.591693
105.3833,5.89961,-4.540225
105.3999,5.89961,-4.540225
105.4164,5.84381,-4.434668
105.433,5.796083,-4.357402
105.4497,5.796083,-4.357402
105.4667,5.758155,-4.342762
105.4827,5.754057,-4.346925
105.4995,5.754057,-4.346925
105.5165,5.660972,-4.319228
105.5326,5.636692,-4.342422
105.5494,5.516561,-4.323673
105.5656,5.516561,-4.323673
105.5821,5.432257,-4.314389
105.5987,5.432257,-4.314389
105.6153,5.28639,-4.293612
105.6318,5.140091,-4.19853
105.6494,5.140091,-4.19853
105.6651,5.104565,-4.148744
105.6823,4.977761,-4.050397
105.6981,4.977761,-4.050397
105.715,4.836915,-3.928528
105.732,4.780697,-3.93217
105.748,4.780697,-3.93217
105.765,4.633939,-3.868423
105.781,4.633939,-3.868423
105.7979,4.633939,-3.868423
105.814,4.394155,-3.771646
105.8306,4.394155,-3.771646
105.8472,4.310973,-3.69403
105.8638,4.310973,-3.69403
105.8807,4.118054,-3.674238
105.8976,4.118054,-3.674238
105.9136,3.962355,-3.67721
105.9306,3.878104,-3.711128
105.9466,3.739388,-3.749936
105.9635,3.617205,-3.825333
105.9805,3.403509,-3.887417
105.9964,3.403509,-3.887417
106.0128,2.794472,-4.052695
106.0295,2.485429,-4.137164
106.0462,2.254467,-4.222867
106.0632,1.989511,-4.270421
106.0794,1.989511,-4.270421
106.0962,1.47206,-4.063981
106.1133,1.280606,-3.8224
106.1288,1.092477,-3.575776
106.1454,0.9163528,-3.328362
106.1619,0.8847125,-3.097306
106.1789,0.8847125,-3.097306
106.1951,0.821466,-2.710679
106.2118,0.8188662,-2.569696
106.2288,0.8046173,-2.460517
106.2459,0.8076724,-2.348554
106.2616,0.7975804,-2.229279
106.2787,0.7975804,-2.229279
106.2946,0.853911,-2.049025
106.3115,0.8493612,-1.961517
106.3276,0.872646,-1.926055
106.3442,0.9062965,-1.878792
106.3611,0.9443741,-1.819481
106.378,0.9443741,-1.819481
106.3939,0.9941952,-1.642355
106.4104,1.011382,-1.572459
106.427,1.015199,-1.447846
106.4436,1.073671,-1.410306
106.4606,1.096503,-1.370288
106.4767,1.096503,-1.370288
106.4935,1.163234,-1.235121
106.5104,1.207167,-1.093568
106.5266,1.26493,-1.039005
106.5435,1.26493,-1.039005
106.5595,1.26493,-1.039005
106.5766,1.289598,-0.8811197
106.5927,1.302946,-0.8333479
106.6095,1.321807,-0.7856802
106.6258,1.359523,-0.7359586
106.6427,1.344253,-0.7219793
106.6589,1.344253,-0.7219793
106.6756,1.365353,-0.6205221
106.6926,1.374006,-0.5917643
106.7086,1.350921,-0.545719
106.7255,1.399364,-0.5326968
106.7424,1.368547,-0.490957
106.7589,1.368547,-0.490957
106.7749,1.388529,-0.429877
106.7918,1.411858,-0.3839903
106.808,1.382041,-0.3641183
106.8248,1.367618,-0.3206886
106.8417,1.350875,-0.2778636
106.8586,1.350875,-0.2778636
106.8746,1.259868,-0.1236386
106.8909,1.266044,-0.005658182
106.9075,1.232778,0.05475976
106.924,1.17304,0.1601514
106.9406,1.197592,0.2231382
106.9576,1.197592,0.2231382
106.9737,1.264111,0.3394601
106.9905,1.303418,0.3435335
107.0068,1.376042,0.3297103
107.0234,1.602206,0.2040213
107.0404,1.568774,0.1846842
107.0565,1.568774,0.1846842
107.0732,1.730573,0.03981348
107.0901,1.801033,-0.02650009
107.1071,1.953281,-0.0740087
107.123,1.932032,-0.1248907
107.14,1.932032,-0.1248907
107.1559,2.005896,-0.2616814
107.1729,1.996758,-0.3255989
107.1898,1.965073,-0.3840522
107.2059,1.95698,-0.4541074
107.2227,1.896233,-0.504919
107.2399,1.896233,-0.504919
107.2553,1.789688,-0.6911981
107.2719,1.501273,-0.8296167
107.2885,1.254582,-1.018875
107.3055,1.254582,-1.018875
107.3216,1.043879,-1.073802
107.3385,1.043879,-1.073802
107.3547,0.8946977,-1.088818
107.3715,0.7095834,-1.090556
107.3879,0.7095834,-1.090556
107.4044,0.672938,-1.1919
107.4212,0.672938,-1.1919
107.4382,0.672938,-1.1919
107.4551,0.6085492,-1.396233
107.4711,0.6531779,-1.447702
107.4873,0.6831115,-1.514657
107.504,0.7555506,-1.527738
107.5204,0.8509977,-1.55232
107.537,0.8509977,-1.55232
107.5539,1.121597,-1.599183
107.5708,1.384221,-1.629563
107.5868,1.608074,-1.606265
107.6036,1.829761,-1.623176
107.6198,1.829761,-1.623176
107.6366,2.482575,-1.55377
107.6535,2.917012,-1.45106
107.6695,3.376114,-1.34842
107.6865,3.815497,-1.164675
107.7026,4.196943,-1.022294
107.7193,4.196943,-1.022294
107.7363,4.910364,-0.7693279
107.7524,5.134778,-0.6680111
107.7689,5.358121,-0.6430618
107.7855,5.49145,-0.5771022
107.802,5.547072,-0.5334905
107.8186,5.547072,-0.5334905
107.8353,5.407576,-0.5028163
107.8522,5.323147,-0.5688908
107.8683,5.151163,-0.6608457
107.8852,4.97428,-0.7488802
107.9022,4.751905,-0.7869543
107.918,4.751905,-0.7869543
107.9346,4.237544,-0.8514785
107.9511,3.986639,-0.8654272
107.9679,3.748033,-0.9015044
107.9843,3.498201,-0.9362823
108.0008,2.927115,-1.010907
108.0179,2.927115,-1.010907
108.0347,2.581296,-1.040151
108.0507,1.904696,-1.128367
108.0676,1.904696,-1.128367
108.0837,1.253151,-1.200471
108.1005,1.253151,-1.200471
108.1175,1.253151,-1.200471
108.1336,0.6185744,-1.379693
108.1504,0.6185744,-1.379693
108.1665,0.4405568,-1.487215
108.1833,0.4096413,-1.547006
108.2005,0.4096413,-1.547006
108.2162,0.4096413,-1.547006
108.2332,0.3814328,-1.660693
108.2493,0.4209342,-1.701337
108.2659,0.4381908,-1.736808
108.2825,0.4381908,-1.736808
108.2995,0.4381908,-1.736808
108.3164,0.650189,-1.838897
108.3322,0.7306505,-1.910619
108.3487,0.807192,-1.939708
108.3655,0.8628195,-1.974368
108.3819,0.9195343,-2.026932
108.3984,0.9195343,-2.026932
108.4154,1.047643,-2.115813
108.4322,1.102273,-2.13693
108.4481,1.033548,-2.190545
108.4647,1.063108,-2.199919
108.4813,1.051181,-2.246484
108.498,1.051181,-2.246484
108.5149,1.062739,-2.317618
108.5311,1.067735,-2.374122
108.5479,1.02573,-2.429189
108.5641,1.05401,-2.494437
108.5807,1.044222,-2.547086
108.5977,1.044222,-2.547086
108.6146,1.040252,-2.638304
108.6307,1.004374,-2.70056
108.6476,0.9742654,-2.744264
108.6635,0.9567922,-2.733999
108.6801,0.937981,-2.750096
108.6966,0.937981,-2.750096
108.7134,0.9144406,-2.746836
108.7303,0.9341658,-2.752183
108.7463,0.9300008,-2.727418
108.7629,0.9564648,-2.713001
108.7795,0.9564648,-2.713001
108.796,0.9798285,-2.620687
108.8126,0.9673926,-2.567252
108.8292,1.006754,-2.500633
108.846,1.034095,-2.254629
108.8623,1.034095,-2.254629
108.8789,1.034095,-2.254629
108.8954,1.121315,-1.658446
108.912,1.121315,-1.658446
108.9289,1.027328,-1.066187
108.9458,1.025946,-0.6215112
108.9618,1.025946,-0.6215112
108.9786,1.025946,-0.6215112
108.9948,1.078738,0.3254153
109.0115,1.122937,1.066321
109.0285,1.094266,1.31288
109.0445,1.094266,1.31288
109.0614,1.108713,1.692714
109.0777,1.108713,1.692714
109.0944,1.192298,1.950915
109.1108,1.226424,1.969976
109.1274,1.226424,1.969976
109.1442,1.227581,1.831423
109.1612,1.227581,1.831423
109.1771,1.227581,1.831423
109.194,1.174019,1.212396
109.211,1.131879,0.9707587
109.2268,1.118416,0.6863917
109.2439,1.118416,0.6863917
109.2599,1.118416,0.6863917
109.2769,0.8697598,-0.1409546
109.2938,1.456218,-0.06744339
109.3097,0.6992174,-0.7821212
109.3267,0.5982901,-1.110433
109.3437,0.5288716,-1.427776
109.3596,0.5288716,-1.427776
109.3759,0.3862554,-2.092917
109.3926,0.3687759,-2.456177
109.4095,0.2877417,-2.872684
109.4256,0.2694952,-3.314757
109.4421,0.3421992,-3.801876
109.4587,0.3421992,-3.801876
109.4755,0.4675681,-5.010591
109.4923,0.5288913,-5.605377
109.5085,0.5916293,-6.122113
109.5254,0.6463228,-6.583865
109.5415,0.651562,-6.983184
109.5581,0.651562,-6.983184
109.5752,0.7562031,-7.62176
109.592,0.8748081,-7.806758
109.6078,0.9795102,-7.994372
109.6244,1.047537,-8.100852
109.6409,1.20813,-8.206494
109.6578,1.20813,-8.206494
109.6748,1.475516,-8.372196
109.6906,1.701633,-8.405622
109.7076,2.017821,-8.450438
109.7238,2.384607,-8.544417
109.7405,2.770658,-8.685041
109.7575,2.770658,-8.685041
109.7739,3.36133,-9.019054
109.79,3.579581,-9.158067
109.8068,3.77347,-9.340878
109.8238,4.143461,-9.639533
109.8399,4.143461,-9.639533
109.8567,4.309468,-9.752777
109.8732,4.309468,-9.752777
109.8902,4.352093,-9.758656
109.9063,4.309391,-9.715277
109.9231,4.309391,-9.715277
109.94,4.309391,-9.715277
109.9557,4.219902,-9.726192
109.9724,4.166068,-9.715505
109.9894,4.049658,-9.674386
110.0055,3.996948,-9.69105
110.0223,3.883139,-9.708148
110.0392,3.883139,-9.708148
110.0553,3.660598,-9.668073
110.0723,3.573169,-9.674795
110.0892,3.427472,-9.668415
110.1051,3.308414,-9.667187
110.122,3.118699,-9.612797
110.138,3.118699,-9.612797
110.1551,2.761592,-9.539581
110.1711,2.632983,-9.521249
110.1878,2.470983,-9.463148
110.2048,2.347424,-9.417899
110.2217,2.260315,-9.37007
110.2377,2.260315,-9.37007
110.2539,2.111788,-9.255928
110.2706,2.068971,-9.190328
110.2876,1.957409,-9.11861
110.3036,1.918717,-9.022257
110.3205,1.91057,-8.966404
110.3367,1.91057,-8.966404
110.3534,1.910013,-8.880033
110.3704,1.907125,-8.900051
110.3875,1.905634,-8.915878
110.403,1.847451,-8.920072
110.4196,1.847451,-8.920072
110.4364,1.870617,-8.938699
110.4531,1.925012,-8.975787
110.4701,2.00118,-8.965227
110.4861,2.04122,-8.943878
110.5031,2.131898,-8.958751
110.5191,2.131898,-8.958751
110.536,2.341763,-8.982069
110.5529,2.468582,-8.985132
110.5688,2.654382,-8.981556
110.5858,3.145164,-8.956951
110.6019,3.145164,-8.956951
110.6188,3.145164,-8.956951
110.6358,3.740695,-8.951131
110.6516,4.090348,-8.947426
110.6685,4.345253,-8.942085
110.6855,4.590673,-8.936048
110.7015,4.860581,-8.910509
110.7184,4.860581,-8.910509
110.7344,4.991854,-8.898147
110.7509,4.977262,-8.821629
110.7675,4.977262,-8.821629
110.7845,4.874463,-8.757177
110.8012,4.785202,-8.772808
110.8173,4.785202,-8.772808
110.8343,4.649516,-8.727762
110.8503,4.608164,-8.730519
110.8672,4.544624,-8.737269
110.8834,4.508746,-8.733078
110.9,4.508746,-8.733078
110.917,4.508746,-8.733078
110.9331,4.250175,-8.751592
110.9499,4.216299,-8.764744
110.9663,4.133899,-8.737166
110.9828,4.105373,-8.761423
110.9998,4.105373,-8.761423
111.0166,3.979413,-8.741376
111.0326,3.934841,-8.745724
111.0495,3.905732,-8.744575
111.0657,3.884089,-8.73062
111.0823,3.856206,-8.737974
111.0993,3.856206,-8.737974
111.1154,3.920448,-8.709764
111.1321,3.940189,-8.702328
111.1485,4.045036,-8.690244
111.1651,4.053601,-8.693775
111.1819,4.173793,-8.662408
111.1989,4.173793,-8.662408
111.2149,4.384772,-8.624793
111.2318,4.529592,-8.588613
111.2488,4.713118,-8.551764
111.2647,4.876384,-8.53229
111.2817,5.127251,-8.514349
111.2976,5.127251,-8.514349
111.3146,5.558937,-8.546893
111.3307,5.784577,-8.515271
111.3475,6.04274,-8.511427
111.3645,6.203607,-8.535145
111.3805,6.4316,-8.523471
111.3976,6.4316,-8.523471
111.4145,6.628639,-8.514446
111.4305,6.641143,-8.528685
111.4475,6.641143,-8.528685
111.4634,6.474896,-8.520904
111.4804,6.474896,-8.520904
111.4964,6.474896,-8.520904
111.5131,5.783084,-8.433142
111.5295,5.783084,-8.433142
111.5461,5.209204,-8.257995
111.563,5.209204,-8.257995
111.58,5.209204,-8.257995
111.596,3.950746,-7.655767
111.6128,3.950746,-7.655767
111.6298,2.899164,-6.961543
111.6457,2.418525,-6.60729
111.6621,2.418525,-6.60729
111.6786,2.418525,-6.60729
111.6952,1.150983,-5.710475
111.7118,0.8414843,-5.543287
111.7285,0.8414843,-5.543287
111.7454,0.3932955,-5.249528
111.7624,0.2318852,-5.17397
111.7783,0.2318852,-5.17397
111.7946,0.06633496,-5.048992
111.8112,0.08585104,-4.988513
111.8277,0.08585104,-4.988513
111.8443,0.06882001,-4.865369
111.8611,0.1317729,-4.812767
111.8774,0.1317729,-4.812767
111.8941,0.2255254,-4.753752
111.9106,0.2255254,-4.753752
111.9271,0.2959662,-4.684152
111.9439,0.250364,-4.635351
111.9609,0.2597984,-4.622059
111.9768,0.2597984,-4.622059
111.9938,-0.02420584,-4.565058
112.0107,-0.1745523,-4.560469
112.0267,-0.3393124,-4.567649
112.0437,-0.5621125,-4.624419
112.0597,-0.5621125,-4.624419
112.0766,-0.9776926,-4.667828
112.0935,-1.175942,-4.706334
112.1095,-1.396391,-4.744368
112.1264,-1.676312,-4.76062
112.1425,-2.001958,-4.806823
112.1594,-2.001958,-4.806823
112.1757,-2.783888,-4.871278
112.1922,-3.28231,-4.913762
112.2088,-3.872321,-4.936566
112.2254,-5.4132,-4.924937
112.2421,-5.4132,-4.924937
112.2591,-5.4132,-4.924937
112.2753,-8.342394,-5.058692
112.2922,-8.342394,-5.058692
112.3082,-10.20789,-5.269144
112.3251,-10.20789,-5.269144
112.3413,-10.90411,-5.398372
112.3579,-10.90411,-5.398372
112.3747,-11.67214,-5.532249
112.3918,-11.93783,-5.497793
112.4078,-12.02204,-5.433166
112.4247,-12.02204,-5.433166
112.4407,-11.96936,-5.201312
112.4575,-11.96936,-5.201312
112.4738,-11.35361,-4.940584
112.4904,-11.35361,-4.940584
112.507,-11.01949,-4.836936
112.5235,-9.550233,-4.522025
112.5403,-8.736402,-4.27667
112.5573,-8.736402,-4.27667
112.5733,-7.599744,-3.706835
112.5901,-7.599744,-3.706835
112.6074,-6.624356,-3.052451
112.6231,-6.624356,-3.052451
112.6395,-6.624356,-3.052451
112.6561,-5.537953,-2.425921
112.673,-5.221164,-2.327846
112.6899,-4.813635,-2.232152
112.7059,-4.485263,-2.192568
112.7223,-4.138122,-2.16193
112.7389,-4.138122,-2.16193
112.7559,-3.848623,-2.145703
112.7727,-3.278383,-2.145208
112.7887,-3.034647,-2.156103
112.8056,-2.789995,-2.180876
112.8217,-2.574528,-2.160011
112.8385,-2.574528,-2.160011
112.8555,-2.188377,-2.181809
112.8715,-1.962613,-2.19797
112.8885,-1.785972,-2.225417
112.9046,-1.529034,-2.193604
112.9215,-1.279989,-2.164853
112.9383,-1.279989,-2.164853
112.9543,-0.7581213,-2.099764
112.9712,-0.4665934,-2.072516
112.9874,-0.139401,-2.064716
113.004,0.2260215,-2.086726
113.0207,0.5620648,-2.087998
113.0371,0.5620648,-2.087998
113.0537,1.122397,-2.130015
113.0705,1.458089,-2.136535
113.0873,1.69124,-2.164463
113.1042,1.868261,-2.168333
113.1202,2.08199,-2.305812
113.1373,2.08199,-2.305812
113.1531,2.207308,-2.51362
113.1696,2.207308,-2.51362
113.1862,2.231638,-2.700525
113.203,2.249087,-3.01321
113.2199,2.249087,-3.01321
113.2359,2.333311,-3.855872
113.2525,2.333311,-3.855872
113.269,2.349853,-4.016613
113.2857,2.335924,-4.118068
113.3026,2.335924,-4.118068
113.3195,2.335924,-4.118068
113.3353,2.166677,-3.958184
113.3519,2.166677,-3.958184
113.3684,1.887135,-3.770674
113.385,1.712362,-3.592286
113.4016,1.536222,-3.446352
113.4181,1.536222,-3.446352
113.4347,1.390609,-3.253645
113.4514,1.046381,-2.675437
113.4678,1.046381,-2.675437
113.4844,0.6509529,-2.037523
113.5011,0.4547713,-1.632762
113.5181,0.4547713,-1.632762
113.5341,0.03857828,-0.6018861
113.5509,-0.23657,-0.03430762
113.5672,-0.4542726,0.5148882
113.584,-0.650961,1.090476
113.6008,-0.8862759,1.718628
113.6178,-0.8862759,1.718628
113.6337,-1.425929,2.85725
113.6501,-1.576002,3.139857
113.6666,-1.698356,3.129861
113.6836,-1.781687,2.939295
113.6998,-1.781687,2.939295
113.7165,-1.956636,2.628615
113.7335,-2.233594,2.598884
113.7495,-2.514523,2.497769
113.7665,-2.717973,2.224935
113.7833,-2.718593,1.666728
113.7995,-2.718593,1.666728
113.8165,-1.870738,-0.6885918
113.8323,-0.8848387,-2.25744
113.8494,0.06652548,-3.806417
113.8654,0.7911098,-5.088924
113.8823,1.068398,-6.048402
113.8991,1.068398,-6.048402
113.916,1.762332,-7.421493
113.9317,1.762332,-7.421493
113.9483,1.800719,-7.483816
113.9648,1.878573,-7.38089
113.9819,1.953301,-7.200031
113.9989,1.953301,-7.200031
114.0147,1.953693,-6.800185
114.0316,1.932278,-6.620163
114.0477,1.896584,-6.385926
114.0646,1.898201,-6.112164
114.0808,1.880921,-5.848889
114.0975,1.880921,-5.848889
114.1144,1.991833,-5.329872
114.1316,1.850003,-4.789684
114.1473,1.850003,-4.789684
114.1636,1.898575,-3.879704
114.1802,2.004267,-3.375775
114.1972,2.004267,-3.375775
114.2141,2.018179,-2.564725
114.2299,2.018179,-2.564725
114.2465,2.110077,-1.834052
114.2632,2.106761,-1.483102
114.2801,2.092302,-1.225751
114.2972,2.092302,-1.225751
114.313,2.098481,-0.9277171
114.3298,2.128559,-0.5404113
114.3459,2.145106,-0.3544344
114.3624,2.189339,-0.2147335
114.379,2.189339,-0.2147335
114.3958,2.294014,-0.01964676
114.4128,2.233401,0.08937524
114.4287,2.274361,0.2661602
114.4456,2.308659,0.3686111
114.4618,2.304872,0.5516586
114.4785,2.304872,0.5516586
114.4952,2.372806,1.1276
114.512,2.427475,1.461343
114.5292,2.480551,1.748618
114.5449,2.60783,2.004943
114.562,2.615834,2.228236
114.5778,2.615834,2.228236
114.5948,2.797241,2.489709
114.6118,2.882175,2.561821
114.6277,2.937182,2.639366
114.6441,3.030076,2.656328
114.6606,3.114205,2.597806
114.6775,3.114205,2.597806
114.6938,3.343218,2.334587
114.7105,3.436746,2.176579
114.7274,3.61444,2.0294
114.7435,3.778492,1.885599
114.76,3.920926,1.758289
114.7773,3.920926,1.758289
114.7934,4.03656,1.342361
114.8098,4.182535,0.941955
114.8264,4.182535,0.941955
114.8431,4.201114,0.564147
114.8601,4.201114,0.564147
114.8762,4.201114,0.564147
114.8931,4.086201,-0.2664131
114.9092,4.086201,-0.2664131
114.9261,3.956393,-1.053419
114.9423,3.956393,-1.053419
114.9588,3.956393,-1.053419
114.9754,3.808484,-2.469769
114.992,3.808484,-2.469769
115.0088,3.8162,-3.752822
115.0251,3.8162,-3.752822
115.0417,3.950883,-4.439301
115.0585,3.950883,-4.439301
115.0748,4.063626,-5.730361
115.0915,4.068449,-6.865617
115.1084,3.94542,-7.324893
115.1245,3.94542,-7.324893
115.1413,3.49798,-8.063448
115.1582,3.49798,-8.063448
115.1742,2.772087,-8.412082
115.1911,2.253195,-8.540471
115.2081,1.663288,-8.570231
115.2241,1.041207,-8.631314
115.2405,1.041207,-8.631314
115.257,1.041207,-8.631314
115.2736,-1.057903,-8.649568
115.2902,-1.057903,-8.649568
115.307,-2.445584,-8.578837
115.3238,-2.999057,-8.525656
115.3399,-2.999057,-8.525656
115.3564,-3.841023,-8.428115
115.373,-4.225199,-8.400677
115.3897,-4.464471,-8.368974
115.4065,-4.695828,-8.370538
115.4232,-4.883801,-8.327658
115.4394,-4.883801,-8.327658
115.4563,-5.124072,-8.346863
115.4732,-5.188959,-8.34805
115.4891,-5.229497,-8.433198
115.5055,-5.251762,-8.527061
115.5221,-5.089154,-8.614001
115.5389,-5.089154,-8.614001
115.5552,-4.858892,-8.833413
115.572,-4.634773,-8.911155
115.5889,-4.445991,-9.03549
115.6058,-4.213237,-9.13069
115.6217,-4.018054,-9.238238
115.6389,-4.018054,-9.238238
115.6547,-3.684582,-9.42918
115.6716,-3.684582,-9.42918
115.6886,-3.63155,-9.477497
115.7045,-3.579288,-9.428549
115.7214,-3.579288,-9.428549
115.7375,-3.579288,-9.428549
115.7544,-3.595008,-9.407578
115.7706,-3.609939,-9.427832
115.7873,-3.682696,-9.366543
115.8039,-3.682696,-9.366543
115.8208,-3.610198,-9.269443
115.8369,-3.610198,-9.269443
115.8537,-3.610449,-9.131291
115.87,-3.610449,-9.131291
115.8868,-3.560974,-9.035042
115.9036,-3.581756,-8.876656
115.9205,-3.605472,-8.796447
115.9365,-3.605472,-8.796447
115.9535,-3.814854,-8.684206
115.9694,-3.814854,-8.684206
115.9863,-4.202792,-8.628302
116.0033,-4.202792,-8.628302
116.0193,-4.202792,-8.628302
116.0364,-5.082906,-8.618953
116.0523,-5.40526,-8.630416
116.0691,-5.72838,-8.697151
116.0854,-6.024612,-8.720712
116.102,-6.287159,-8.756733
116.1192,-6.287159,-8.756733
116.1351,-6.551,-8.733272
116.1519,-6.989772,-8.566734
116.1688,-7.150368,-8.328607
116.1848,-7.349069,-8.103241
116.2019,-7.529255,-7.821045
116.2179,-7.529255,-7.821045
116.2347,-7.649333,-7.159281
116.2516,-7.700599,-6.820744
116.2676,-7.664768,-6.469666
116.2845,-7.581906,-6.141416
116.3015,-7.434524,-5.882693
116.3175,-7.434524,-5.882693
116.3345,-6.93216,-5.563776
116.3504,-6.586332,-5.492186
116.3673,-6.153721,-5.429101
116.3836,-5.64875,-5.42592
116.4005,-5.129282,-5.44443
116.4167,-5.129282,-5.44443
116.4334,-3.947479,-5.573219
116.4503,-3.265209,-5.662003
116.4664,-2.529851,-5.821965
116.4832,-1.716691,-6.008085
116.5,-1.716691,-6.008085
116.5161,0.03041334,-6.435075
116.533,1.948783,-6.964738
116.5492,1.948783,-6.964738
116.566,2.872442,-7.219261
116.5828,4.597404,-7.673548
116.5989,4.597404,-7.673548
116.6157,5.806977,-7.970184
116.6326,5.806977,-7.970184
116.6486,6.286231,-8.127431
116.6655,7.023393,-8.271299
116.6825,7.023393,-8.271299
116.6984,7.023393,-8.271299
116.7149,7.507898,-8.359269
116.7315,7.707785,-8.402273
116.7483,8.054634,-8.554655
116.7646,8.054634,-8.554655
116.7812,8.322318,-8.730735
116.7977,8.322318,-8.730735
116.8143,8.566362,-8.949124
116.8313,8.535919,-9.039445
116.8474,8.535919,-9.039445
116.8641,8.445328,-9.269181
116.8806,8.341173,-9.381851
116.8979,8.341173,-9.381851
116.9139,8.097569,-9.524077
116.9303,7.733897,-9.639627
116.9468,6.62358,-9.811344
116.9638,5.873865,-9.85888
116.9808,5.168539,-9.873487
116.9967,5.168539,-9.873487
117.0136,3.831755,-9.874244
117.0297,3.311509,-9.850562
117.0465,2.97461,-9.803179
117.0635,2.810272,-9.787245
117.0794,2.810272,-9.787245
117.0964,3.070241,-9.716555
117.1133,3.443802,-9.699688
117.1292,4.02984,-9.670282
117.1462,4.645181,-9.62189
117.1622,5.354819,-9.463092
117.1788,5.354819,-9.463092
117.1953,6.775154,-8.975399
117.2121,7.485393,-8.680263
117.2291,8.134047,-8.36091
117.246,8.69073,-8.134222
117.2621,9.155413,-7.975925
117.279,9.155413,-7.975925
117.295,10.22413,-7.567183
117.3118,10.22413,-7.567183
117.3279,10.45876,-7.399338
117.3447,10.67441,-7.239263
117.361,10.79118,-7.088689
117.3776,10.79118,-7.088689
117.3946,11.04688,-6.799977
117.4107,11.12601,-6.685686
117.4275,11.26017,-6.575015
117.4444,11.26017,-6.575015
117.4604,11.31499,-6.461587
117.4773,11.31499,-6.461587
117.4943,11.32994,-6.292205
117.5101,11.25867,-6.216921
117.5267,11.25867,-6.216921
117.5432,11.20396,-6.111297
117.5601,11.20396,-6.111297
117.5771,11.20396,-6.111297
117.593,11.09617,-5.961168
117.61,10.99069,-5.90159
117.6261,10.80259,-5.713701
117.6429,10.68889,-5.630777
117.6592,10.68889,-5.630777
117.676,10.46476,-5.462186
117.6929,10.46476,-5.462186
117.7089,10.29745,-5.345019
117.7257,10.23266,-5.288193
117.7426,10.05836,-5.230357
117.7587,10.05836,-5.230357
117.7752,9.829128,-5.127634
117.7917,9.706344,-5.089819
117.8085,9.63214,-5.080611
117.8249,9.479347,-5.023066
117.8414,9.370449,-4.998305
117.8585,9.370449,-4.998305
117.8746,9.075272,-4.967618
117.8915,8.891181,-4.944917
117.9085,8.68737,-4.911243
117.9244,8.539457,-4.83753
117.9414,8.343457,-4.774064
117.9574,8.343457,-4.774064
117.974,7.959455,-4.630512
117.9912,7.76212,-4.54496
118.0071,7.459735,-4.445873
118.0237,7.105909,-4.329655
118.0402,6.800769,-4.206741
118.0568,6.800769,-4.206741
118.0734,6.118613,-3.995375
118.0899,5.635694,-3.973459
118.1067,5.173179,-3.884094
118.1231,4.665436,-3.864264
118.1399,4.665436,-3.864264
118.1562,3.699395,-3.888205
118.1728,2.814122,-4.076092
118.1898,2.814122,-4.076092
118.2066,2.441047,-4.151338
118.2227,2.087181,-4.199484
118.2396,2.087181,-4.199484
118.2556,1.445853,-4.121505
118.2725,1.302043,-4.107139
118.2894,1.302043,-4.107139
118.3056,1.192769,-4.06052
118.3223,1.068272,-4.050743
118.3385,1.068272,-4.050743
118.3554,0.9267565,-4.137744
118.3722,0.9267565,-4.137744
118.3884,0.8201981,-4.207973
118.4051,0.7716423,-4.269668
118.4213,0.7749606,-4.323664
118.438,0.7749606,-4.323664
118.4544,0.7239436,-4.378532
118.471,0.6233428,-4.473588
118.4878,0.6233428,-4.473588
118.5049,0.5768068,-4.569958
118.5207,0.6402289,-4.67634
118.5372,0.6402289,-4.67634
118.5543,0.8671535,-4.80597
118.5711,1.025177,-4.848808
118.5869,1.178315,-4.896719
118.6035,1.307529,-4.956177
118.6201,1.439722,-4.992158
118.6369,1.439722,-4.992158
118.6532,1.569718,-5.049295
118.6699,1.877301,-5.148879
118.6863,2.043883,-5.187121
118.7029,2.096823,-5.253916
118.7198,2.096823,-5.253916
118.7367,2.170588,-5.344842
118.7526,2.1945,-5.361881
118.7696,2.197555,-5.375774
118.7865,2.181558,-5.424305
118.8025,2.106751,-5.442188
118.8189,2.106751,-5.442188
118.8354,1.915096,-5.495479
118.8523,1.77467,-5.532001
118.8686,1.640857,-5.581049
118.8852,1.470488,-5.646395
118.9017,1.301752,-5.742074
118.9183,1.301752,-5.742074
118.9351,1.142328,-5.868888
118.9522,1.068413,-5.934259
118.9682,1.040498,-6.008365
118.9845,0.9838447,-6.037572
119.0011,0.9866378,-6.055435
119.0179,0.9866378,-6.055435
119.0349,0.92253,-6.106584
119.0518,0.8953936,-6.132961
119.0674,0.8160826,-6.152976
119.0839,0.6801374,-6.185228
119.1007,0.03888788,-6.219395
119.1171,0.03888788,-6.219395
119.1336,-0.3565409,-6.228868
119.1505,-0.8687652,-6.237445
119.1675,-1.301542,-6.252227
119.1835,-2.136484,-6.307804
119.2005,-2.584206,-6.349889
119.2165,-2.584206,-6.349889
119.233,-2.941339,-6.352273
119.2496,-3.222235,-6.361695
119.2665,-3.531538,-6.300396
119.2827,-3.531538,-6.300396
119.2994,-3.531538,-6.300396
119.3162,-3.416072,-5.919334
119.3331,-3.416072,-5.919334
119.3491,-2.969034,-5.338383
119.366,-2.661013,-5.023897
119.3821,-2.340523,-4.691849
119.3991,-2.340523,-4.691849
119.4159,-1.474635,-4.029625
119.4319,-1.019072,-3.69558
119.4488,-0.5359036,-3.443636
119.4658,-0.04549548,-3.236729
119.4818,0.4315464,-3.027068
119.4986,0.4315464,-3.027068
